Noun	Abs V	co-oc-a	Con V	co-oc-c	CORELEX_TYPE
search	avail	69	cut	121	acp
search	suggest	69	collect	117	acp
search	wish	68	strike	117	acp
search	occur	66	walk	116	acp
search	enhance	65	measure	113	acp
search	inform	65	talk	111	acp
search	rely	62	hide	109	acp
search	constitute	62	dive	109	acp
search	prepare	62	aim	106	acp
search	agree	60	spread	104	acp
search	vary	59	expand	100	acp
search	explain	58	write	97	acp
search	seem	56	buy	96	acp
search	promise	55	stand	95	acp
search	define	55	rip	93	acp
search	convince	53	dig	92	acp
search	evaluate	53	salvage	91	acp
search	specify	53	drop	90	acp
search	excite	52	edit	87	acp
search	recall	52	curl	87	acp
search	realize	51	pick	84	acp
search	justify	50	kiss	82	acp
search	commit	49	notice	79	acp
search	succeed	48	cook	79	acp
search	attribute	47	sell	78	acp
search	integrate	46	jump	78	acp
search	utilize	45	sweep	77	acp
search	recognize	45	fill	76	acp
search	lose	45	vertices	75	acp
search	assess	45	listen	74	acp
search	belong	44	raise	74	acp
search	violate	44	seal	72	acp
search	contribute	44	speak	70	acp
search	restrict	44	touch	70	acp
search	guarantee	43	sing	69	acp
search	confirm	43	eat	69	acp
search	redirect	42	handle	68	acp
search	incorporate	42	drag	67	acp
